,lat,lng,district_name,group,metric,gp_ratio,ch_ratio,gp_num,ch_num
0,51.5091339887413,0.226706927443393,Havering London Boro,32,0.08694560156824307,0.029873881490875782,0.0025974025974025974,848,1.0
1,51.4561557680555,0.145038576646028,Bexley London Boro,32,0.08694560156824307,0.029873881490875782,0.0025974025974025974,848,1.0
2,51.5046348879656,0.183331037265452,Havering London Boro,32,0.08694560156824307,0.029873881490875782,0.0025974025974025974,848,1.0
3,51.5023853375777,0.2050113106724,Havering London Boro,32,0.08694560156824307,0.029873881490875782,0.0025974025974025974,848,1.0
4,51.4246620626252,0.141382451656627,Bexley London Boro,32,0.08694560156824307,0.029873881490875782,0.0025974025974025974,848,1.0
5,51.4094596563636,0.140680023677795,Bromley London Boro,32,0.08694560156824307,0.029873881490875782,0.0025974025974025974,848,1.0
6,51.4359680862097,0.0547920881891612,Greenwich London Boro,32,0.08694560156824307,0.029873881490875782,0.0025974025974025974,848,1.0
7,51.3731762589331,-0.289315696616074,Kingston upon Thames London Boro,32,0.08694560156824307,0.029873881490875782,0.0025974025974025974,848,1.0
8,51.572121399602,0.158063028650113,Havering London Boro,32,0.08694560156824307,0.029873881490875782,0.0025974025974025974,848,1.0
9,51.5023853375777,0.208625061222296,Havering London Boro,32,0.08694560156824307,0.029873881490875782,0.0025974025974025974,848,1.0
10,51.6319044873775,-0.0096996270172002,Waltham Forest London Boro,32,0.08694560156824307,0.029873881490875782,0.0025974025974025974,848,1.0
11,51.4156638610737,0.152189987328157,Bexley London Boro,32,0.08694560156824307,0.029873881490875782,0.0025974025974025974,848,1.0
12,51.4978862368019,0.179710954620769,Havering London Boro,32,0.08694560156824307,0.029873881490875782,0.0025974025974025974,848,1.0
13,51.5676222988262,0.266629058640205,Havering London Boro,32,0.08694560156824307,0.029873881490875782,0.0025974025974025974,848,1.0
14,51.4956366864141,0.197774981493252,Havering London Boro,32,0.08694560156824307,0.029873881490875782,0.0025974025974025974,848,1.0
15,51.6143946292049,0.101046164582632,Redbridge London Boro,32,0.08694560156824307,0.029873881490875782,0.0025974025974025974,848,1.0
16,51.3208898474334,-0.0629210230652095,Croydon London Boro,32,0.08694560156824307,0.029873881490875782,0.0025974025974025974,848,1.0
17,51.4719026207707,0.112560851881153,Bexley London Boro,32,0.08694560156824307,0.029873881490875782,0.0025974025974025974,848,1.0
18,51.5091339887413,0.205021212681585,Havering London Boro,32,0.08694560156824307,0.029873881490875782,0.0025974025974025974,848,1.0
19,51.5923673530929,0.194280942602182,Havering London Boro,32,0.08694560156824307,0.029873881490875782,0.0025974025974025974,848,1.0
20,51.5968664538687,0.14721008299025,Havering London Boro,32,0.08694560156824307,0.029873881490875782,0.0025974025974025974,848,1.0
21,51.4786512719343,0.145073290512006,Bexley London Boro,32,0.08694560156824307,0.029873881490875782,0.0025974025974025974,848,1.0
22,51.4978862368019,0.190551136130706,Havering London Boro,32,0.08694560156824307,0.029873881490875782,0.0025974025974025974,848,1.0
23,51.4956366864141,0.183322119434122,Havering London Boro,32,0.08694560156824307,0.029873881490875782,0.0025974025974025974,848,1.0
24,51.5496258957232,0.197845702613311,Havering London Boro,32,0.08694560156824307,0.029873881490875782,0.0025974025974025974,848,1.0
25,51.3523835528637,-0.0376396485789571,Croydon London Boro,32,0.08694560156824307,0.029873881490875782,0.0025974025974025974,848,1.0
26,51.3802155013212,0.111705514783093,Bromley London Boro,32,0.08694560156824307,0.029873881490875782,0.0025974025974025974,848,1.0
27,51.4933871360262,0.190545965132616,Havering London Boro,32,0.08694560156824307,0.029873881490875782,0.0025974025974025974,848,1.0
28,51.5046348879656,0.19055889514803,Havering London Boro,32,0.08694560156824307,0.029873881490875782,0.0025974025974025974,848,1.0
29,51.3844240108725,-0.260470084723517,Kingston upon Thames London Boro,32,0.08694560156824307,0.029873881490875782,0.0025974025974025974,848,1.0
30,51.493418821418,-0.450710958891597,Hillingdon London Boro,32,0.08694560156824307,0.029873881490875782,0.0025974025974025974,848,1.0
31,51.4956366864141,0.17970890391934,Havering London Boro,32,0.08694560156824307,0.029873881490875782,0.0025974025974025974,848,1.0
32,51.4888880352504,0.204991518230846,Havering London Boro,32,0.08694560156824307,0.029873881490875782,0.0025974025974025974,848,1.0
33,51.4381593649525,0.119750168042832,Bexley London Boro,32,0.08694560156824307,0.029873881490875782,0.0025974025974025974,848,1.0
34,51.4866384848625,0.179700703777583,Havering London Boro,32,0.08694560156824307,0.029873881490875782,0.0025974025974025974,848,1.0
35,51.4888880352504,0.183315434101709,Havering London Boro,32,0.08694560156824307,0.029873881490875782,0.0025974025974025974,848,1.0
36,51.5001357871898,0.22307587176887,Havering London Boro,32,0.08694560156824307,0.029873881490875782,0.0025974025974025974,848,1.0
37,51.515882639905,0.20503111855236,Havering London Boro,32,0.08694560156824307,0.029873881490875782,0.0025974025974025974,848,1.0
38,51.5923673530929,0.17979732528532,Havering London Boro,32,0.08694560156824307,0.029873881490875782,0.0025974025974025974,848,1.0
39,51.5001357871898,0.194167294315413,Havering London Boro,32,0.08694560156824307,0.029873881490875782,0.0025974025974025974,848,1.0
40,51.5361285933959,0.186978715069069,Havering London Boro,32,0.08694560156824307,0.029873881490875782,0.0025974025974025974,848,1.0
41,51.5046348879656,0.22308425561963,Havering London Boro,32,0.08694560156824307,0.029873881490875782,0.0025974025974025974,848,1.0
42,51.5428772445595,0.186985954963687,Havering London Boro,32,0.08694560156824307,0.029873881490875782,0.0025974025974025974,848,1.0
