,lat,lng,district_name,group,metric,gp_ratio,ch_ratio,gp_num,ch_num
20921,50.9539010739697,-2.49558717157458,Dorset,35,2.10437976030831,0.00913354827946382,0.01922045413910245,20147,860.0
20930,50.9561506243576,-2.5027068349174,Dorset,35,2.10437976030831,0.00913354827946382,0.01922045413910245,20147,860.0
20936,50.9651488259091,-2.49904615667409,Dorset,35,2.10437976030831,0.00913354827946382,0.01922045413910245,20147,860.0
20944,50.9494019731939,-2.50634405397636,Dorset,35,2.10437976030831,0.00913354827946382,0.01922045413910245,20147,860.0
20957,50.9539010739697,-2.50987092203336,Dorset,35,2.10437976030831,0.00913354827946382,0.01922045413910245,20147,860.0
20968,50.6232171669513,-2.47050568626194,Dorset,35,2.10437976030831,0.00913354827946382,0.01922045413910245,20147,860.0
21162,50.9516515235818,-2.50632202061489,Dorset,35,2.10437976030831,0.00913354827946382,0.01922045413910245,20147,860.0
21198,50.9606497251333,-2.48123366508881,Dorset,35,2.10437976030831,0.00913354827946382,0.01922045413910245,20147,860.0
21205,50.9584001747454,-2.4991133368257,Dorset,35,2.10437976030831,0.00913354827946382,0.01922045413910245,20147,860.0
21442,50.9449028724182,-2.50281786578061,Dorset,35,2.10437976030831,0.00913354827946382,0.01922045413910245,20147,860.0
21464,50.9381542212545,-2.48503580877305,Dorset,35,2.10437976030831,0.00913354827946382,0.01922045413910245,20147,860.0
21604,50.9628992755212,-2.4919252946019,Dorset,35,2.10437976030831,0.00913354827946382,0.01922045413910245,20147,860.0
21677,50.9539010739697,-2.45987779542764,Dorset,35,2.10437976030831,0.00913354827946382,0.01922045413910245,20147,860.0
21718,50.9516515235818,-2.49918049105132,Dorset,35,2.10437976030831,0.00913354827946382,0.01922045413910245,20147,860.0
21948,50.9539010739697,-2.4848743587305,Dorset,35,2.10437976030831,0.00913354827946382,0.01922045413910245,20147,860.0
21953,50.9494019731939,-2.48134991017863,Dorset,35,2.10437976030831,0.00913354827946382,0.01922045413910245,20147,860.0
22178,50.6254667173392,-2.47402813048226,Dorset,35,2.10437976030831,0.00913354827946382,0.01922045413910245,20147,860.0
22591,50.9449028724182,-2.44926416953411,Dorset,35,2.10437976030831,0.00913354827946382,0.01922045413910245,20147,860.0
22592,50.9449028724182,-2.46354515519985,Dorset,35,2.10437976030831,0.00913354827946382,0.01922045413910245,20147,860.0
22620,50.9404037716424,-2.48501275338066,Dorset,35,2.10437976030831,0.00913354827946382,0.01922045413910245,20147,860.0
22707,50.9584001747454,-2.48482820343678,Dorset,35,2.10437976030831,0.00913354827946382,0.01922045413910245,20147,860.0
22736,50.9561506243576,-2.46342461974913,Dorset,35,2.10437976030831,0.00913354827946382,0.01922045413910245,20147,860.0
22942,50.9606497251333,-2.48837657758254,Dorset,35,2.10437976030831,0.00913354827946382,0.01922045413910245,20147,860.0
23457,50.967398376297,-2.44544413133756,Dorset,35,2.10437976030831,0.00913354827946382,0.01922045413910245,20147,860.0
23461,50.9404037716424,-2.46359334767677,Dorset,35,2.10437976030831,0.00913354827946382,0.01922045413910245,20147,860.0
23464,50.6209676165634,-2.48116597115746,Dorset,35,2.10437976030831,0.00913354827946382,0.01922045413910245,20147,860.0
23469,50.9718974770727,-2.48468966626803,Dorset,35,2.10437976030831,0.00913354827946382,0.01922045413910245,20147,860.0
23689,50.9561506243576,-2.4777090616285,Dorset,35,2.10437976030831,0.00913354827946382,0.01922045413910245,20147,860.0
23702,50.9561506243576,-2.49556461397772,Dorset,35,2.10437976030831,0.00913354827946382,0.01922045413910245,20147,860.0
23710,50.9359046708667,-2.48862841677409,Dorset,35,2.10437976030831,0.00913354827946382,0.01922045413910245,20147,860.0
23756,50.9494019731939,-2.49563227806305,Dorset,35,2.10437976030831,0.00913354827946382,0.01922045413910245,20147,860.0
24466,50.9516515235818,-2.47061437279706,Dorset,35,2.10437976030831,0.00913354827946382,0.01922045413910245,20147,860.0
24481,50.9606497251333,-2.44551910262015,Dorset,35,2.10437976030831,0.00913354827946382,0.01922045413910245,20147,860.0
24492,50.9561506243576,-2.48842239303803,Dorset,35,2.10437976030831,0.00913354827946382,0.01922045413910245,20147,860.0
24510,50.9516515235818,-2.48132666714241,Dorset,35,2.10437976030831,0.00913354827946382,0.01922045413910245,20147,860.0
24511,50.9561506243576,-2.46699573021897,Dorset,35,2.10437976030831,0.00913354827946382,0.01922045413910245,20147,860.0
24713,50.9628992755212,-2.48835366543315,Dorset,35,2.10437976030831,0.00913354827946382,0.01922045413910245,20147,860.0
24722,50.947152422806,-2.45280979676375,Dorset,35,2.10437976030831,0.00913354827946382,0.01922045413910245,20147,860.0
24723,50.9584001747454,-2.47768563674231,Dorset,35,2.10437976030831,0.00913354827946382,0.01922045413910245,20147,860.0
24739,50.947152422806,-2.46709147349438,Dorset,35,2.10437976030831,0.00913354827946382,0.01922045413910245,20147,860.0
24754,50.947152422806,-2.45638021594641,Dorset,35,2.10437976030831,0.00913354827946382,0.01922045413910245,20147,860.0
24985,50.9404037716424,-2.49215255528196,Dorset,35,2.10437976030831,0.00913354827946382,0.01922045413910245,20147,860.0
25002,50.9426533220303,-2.45642910564317,Dorset,35,2.10437976030831,0.00913354827946382,0.01922045413910245,20147,860.0
25016,50.9381542212545,-2.49217526527521,Dorset,35,2.10437976030831,0.00913354827946382,0.01922045413910245,20147,860.0
25137,50.947152422806,-2.50279566532094,Dorset,35,2.10437976030831,0.00913354827946382,0.01922045413910245,20147,860.0
25188,50.6277162677271,-2.47755091099341,Dorset,35,2.10437976030831,0.00913354827946382,0.01922045413910245,20147,860.0
25212,50.9359046708667,-2.48148930562664,Dorset,35,2.10437976030831,0.00913354827946382,0.01922045413910245,20147,860.0
25223,50.9404037716424,-2.48144285243001,Dorset,35,2.10437976030831,0.00913354827946382,0.01922045413910245,20147,860.0
25239,50.9494019731939,-2.50277346200526,Dorset,35,2.10437976030831,0.00913354827946382,0.01922045413910245,20147,860.0
25253,50.9336551204788,-2.47794314482589,Dorset,35,2.10437976030831,0.00913354827946382,0.01922045413910245,20147,860.0
25496,50.9539010739697,-2.44559404496886,Dorset,35,2.10437976030831,0.00913354827946382,0.01922045413910245,20147,860.0
25540,50.9561506243576,-2.44556906739991,Dorset,35,2.10437976030831,0.00913354827946382,0.01922045413910245,20147,860.0
25722,50.9539010739697,-2.49915810918928,Dorset,35,2.10437976030831,0.00913354827946382,0.01922045413910245,20147,860.0
25745,50.9606497251333,-2.48480512133567,Dorset,35,2.10437976030831,0.00913354827946382,0.01922045413910245,20147,860.0
25760,50.9336551204788,-2.47437376190732,Dorset,35,2.10437976030831,0.00913354827946382,0.01922045413910245,20147,860.0
25769,50.9494019731939,-2.47063813426531,Dorset,35,2.10437976030831,0.00913354827946382,0.01922045413910245,20147,860.0
25789,50.9516515235818,-2.50989278539667,Dorset,35,2.10437976030831,0.00913354827946382,0.01922045413910245,20147,860.0
25934,50.9404037716424,-2.45645354577548,Dorset,35,2.10437976030831,0.00913354827946382,0.01922045413910245,20147,860.0
26009,50.9381542212545,-2.46004771101549,Dorset,35,2.10437976030831,0.00913354827946382,0.01922045413910245,20147,860.0
26013,50.9494019731939,-2.47420872623642,Dorset,35,2.10437976030831,0.00913354827946382,0.01922045413910245,20147,860.0
26019,50.947152422806,-2.47066189267703,Dorset,35,2.10437976030831,0.00913354827946382,0.01922045413910245,20147,860.0
26398,50.967398376297,-2.48473585720954,Dorset,35,2.10437976030831,0.00913354827946382,0.01922045413910245,20147,860.0
26399,50.9336551204788,-2.46723499607018,Dorset,35,2.10437976030831,0.00913354827946382,0.01922045413910245,20147,860.0
26400,50.9516515235818,-2.46704360801528,Dorset,35,2.10437976030831,0.00913354827946382,0.01922045413910245,20147,860.0
26401,50.6299658181149,-2.47752775108929,Dorset,35,2.10437976030831,0.00913354827946382,0.01922045413910245,20147,860.0
26402,50.9606497251333,-2.46694784010135,Dorset,35,2.10437976030831,0.00913354827946382,0.01922045413910245,20147,860.0
26503,50.967398376297,-2.49545178244735,Dorset,35,2.10437976030831,0.00913354827946382,0.01922045413910245,20147,860.0
26510,50.9539010739697,-2.45630685781294,Dorset,35,2.10437976030831,0.00913354827946382,0.01922045413910245,20147,860.0
26515,50.9516515235818,-2.45990207845171,Dorset,35,2.10437976030831,0.00913354827946382,0.01922045413910245,20147,860.0
26570,50.9651488259091,-2.4776153439968,Dorset,35,2.10437976030831,0.00913354827946382,0.01922045413910245,20147,860.0
26767,50.9516515235818,-2.49203896148776,Dorset,35,2.10437976030831,0.00913354827946382,0.01922045413910245,20147,860.0
26793,50.9651488259091,-2.49547435456121,Dorset,35,2.10437976030831,0.00913354827946382,0.01922045413910245,20147,860.0
26811,50.6209676165634,-2.47052917649027,Dorset,35,2.10437976030831,0.00913354827946382,0.01922045413910245,20147,860.0
27064,50.9359046708667,-2.48505886120037,Dorset,35,2.10437976030831,0.00913354827946382,0.01922045413910245,20147,860.0
27066,50.9539010739697,-2.47059060827172,Dorset,35,2.10437976030831,0.00913354827946382,0.01922045413910245,20147,860.0
27304,50.9696479266848,-2.48114061515696,Dorset,35,2.10437976030831,0.00913354827946382,0.01922045413910245,20147,860.0
27335,50.9561506243576,-2.48485128256819,Dorset,35,2.10437976030831,0.00913354827946382,0.01922045413910245,20147,860.0
27337,50.9336551204788,-2.48508191066303,Dorset,35,2.10437976030831,0.00913354827946382,0.01922045413910245,20147,860.0
27563,50.9381542212545,-2.47075689576873,Dorset,35,2.10437976030831,0.00913354827946382,0.01922045413910245,20147,860.0
27571,50.9359046708667,-2.46007197218431,Dorset,35,2.10437976030831,0.00913354827946382,0.01922045413910245,20147,860.0
27786,50.9539010739697,-2.47416154588642,Dorset,35,2.10437976030831,0.00913354827946382,0.01922045413910245,20147,860.0
27795,50.9584001747454,-2.48125692008954,Dorset,35,2.10437976030831,0.00913354827946382,0.01922045413910245,20147,860.0
27806,50.6232171669513,-2.46695991843501,Dorset,35,2.10437976030831,0.00913354827946382,0.01922045413910245,20147,860.0
28027,50.947152422806,-2.46352105431172,Dorset,35,2.10437976030831,0.00913354827946382,0.01922045413910245,20147,860.0
28050,50.9561506243576,-2.47413795115866,Dorset,35,2.10437976030831,0.00913354827946382,0.01922045413910245,20147,860.0
28054,50.9651488259091,-2.48118714610968,Dorset,35,2.10437976030831,0.00913354827946382,0.01922045413910245,20147,860.0
28064,50.9426533220303,-2.49212984236748,Dorset,35,2.10437976030831,0.00913354827946382,0.01922045413910245,20147,860.0
28312,50.9494019731939,-2.49920287003415,Dorset,35,2.10437976030831,0.00913354827946382,0.01922045413910245,20147,860.0
28319,50.9426533220303,-2.46356925298803,Dorset,35,2.10437976030831,0.00913354827946382,0.01922045413910245,20147,860.0
28320,50.967398376297,-2.49187980736808,Dorset,35,2.10437976030831,0.00913354827946382,0.01922045413910245,20147,860.0
28549,50.9584001747454,-2.47411435339508,Dorset,35,2.10437976030831,0.00913354827946382,0.01922045413910245,20147,860.0
28580,50.9336551204788,-2.48151252774446,Dorset,35,2.10437976030831,0.00913354827946382,0.01922045413910245,20147,860.0
28584,50.9516515235818,-2.48489743192419,Dorset,35,2.10437976030831,0.00913354827946382,0.01922045413910245,20147,860.0
28597,50.9606497251333,-2.49194803382941,Dorset,35,2.10437976030831,0.00913354827946382,0.01922045413910245,20147,860.0
28611,50.9404037716424,-2.47430305052872,Dorset,35,2.10437976030831,0.00913354827946382,0.01922045413910245,20147,860.0
28839,50.9651488259091,-2.48833075033544,Dorset,35,2.10437976030831,0.00913354827946382,0.01922045413910245,20147,860.0
28850,50.9381542212545,-2.45290825451333,Dorset,35,2.10437976030831,0.00913354827946382,0.01922045413910245,20147,860.0
28862,50.9718974770727,-2.48826198734686,Dorset,35,2.10437976030831,0.00913354827946382,0.01922045413910245,20147,860.0
29056,50.9426533220303,-2.48855976869505,Dorset,35,2.10437976030831,0.00913354827946382,0.01922045413910245,20147,860.0
29062,50.9516515235818,-2.50275125583311,Dorset,35,2.10437976030831,0.00913354827946382,0.01922045413910245,20147,860.0
29110,50.9426533220303,-2.49926998971235,Dorset,35,2.10437976030831,0.00913354827946382,0.01922045413910245,20147,860.0
29363,50.9449028724182,-2.48139638728201,Dorset,35,2.10437976030831,0.00913354827946382,0.01922045413910245,20147,860.0
29375,50.9584001747454,-2.50268462017293,Dorset,35,2.10437976030831,0.00913354827946382,0.01922045413910245,20147,860.0
29564,50.9359046708667,-2.45650241661059,Dorset,35,2.10437976030831,0.00913354827946382,0.01922045413910245,20147,860.0
